p_noshow,p_denial,appointment_value,noshow_loss,denial_loss,total_expected_loss,risk_score,risk_tier
0.5089,0.277,2223.58,1131.56,302.52,1434.08,64.5,MODERATE
0.3494,0.277,2223.58,776.94,400.75,1177.7,53.0,LOW
0.4856,0.277,2223.58,1079.73,316.87,1396.61,62.8,MODERATE
0.3813,0.277,2223.58,847.85,381.11,1228.96,55.3,MODERATE
0.4971,0.277,2223.58,1105.25,309.81,1415.05,63.6,MODERATE
0.4698,0.277,2223.58,1044.53,326.63,1371.15,61.7,MODERATE
0.4924,0.277,2223.58,1094.79,312.7,1407.49,63.3,MODERATE
0.5363,0.277,2223.58,1192.61,285.6,1478.22,66.5,HIGH
0.4839,0.277,2223.58,1076.08,317.88,1393.97,62.7,MODERATE
0.4703,0.277,2223.58,1045.66,326.31,1371.97,61.7,MODERATE
0.5407,0.277,2223.58,1202.23,282.94,1485.17,66.8,HIGH
0.5427,0.277,2223.58,1206.77,281.68,1488.45,66.9,HIGH
0.4589,0.277,2223.58,1020.49,333.29,1353.78,60.9,MODERATE
0.4181,0.277,2223.58,929.69,358.44,1288.13,57.9,MODERATE
0.3207,0.277,2223.58,713.05,418.46,1131.5,50.9,LOW
0.4735,0.277,2223.58,1052.83,324.33,1377.16,61.9,MODERATE
0.4114,0.277,2223.58,914.76,362.58,1277.33,57.4,MODERATE
0.5942,0.277,2223.58,1321.3,249.96,1571.25,70.7,HIGH
0.5626,0.277,2223.58,1251.02,269.42,1520.44,68.4,HIGH
0.4379,0.277,2223.58,973.81,346.22,1320.03,59.4,MODERATE
0.5391,0.277,2223.58,1198.64,283.93,1482.58,66.7,HIGH
0.4085,0.277,2223.58,908.34,364.35,1272.69,57.2,MODERATE
0.4324,0.277,2223.58,961.42,349.65,1311.07,59.0,MODERATE
0.5168,0.277,2223.58,1149.14,297.65,1446.78,65.1,HIGH
0.4297,0.277,2223.58,955.42,351.31,1306.73,58.8,MODERATE
0.3505,0.277,2223.58,779.39,400.07,1179.47,53.0,LOW
0.5775,0.277,2223.58,1284.09,260.26,1544.35,69.5,HIGH
0.6742,0.277,2223.58,1499.24,200.66,1699.9,76.4,CRITICAL
0.4145,0.277,2223.58,921.76,360.64,1282.39,57.7,MODERATE
0.4535,0.277,2223.58,1008.39,336.64,1345.02,60.5,MODERATE
0.3914,0.277,2223.58,870.23,374.91,1245.14,56.0,MODERATE
0.6085,0.277,2223.58,1352.94,241.19,1594.13,71.7,HIGH
0.4481,0.277,2223.58,996.3,339.99,1336.29,60.1,MODERATE
0.4355,0.277,2223.58,968.48,347.69,1316.17,59.2,MODERATE
0.4932,0.277,2223.58,1096.69,312.18,1408.87,63.4,MODERATE
0.3513,0.277,2223.58,781.14,399.59,1180.73,53.1,LOW
0.5044,0.277,2223.58,1121.59,305.28,1426.87,64.2,MODERATE
0.4092,0.277,2223.58,909.93,363.91,1273.85,57.3,MODERATE
0.3891,0.277,2223.58,865.24,376.29,1241.53,55.8,MODERATE
0.6119,0.277,2223.58,1360.64,239.05,1599.7,71.9,HIGH
0.6081,0.277,2223.58,1352.21,241.39,1593.6,71.7,HIGH
0.5342,0.277,2223.58,1187.94,286.9,1474.84,66.3,HIGH
0.4653,0.277,2223.58,1034.55,329.39,1363.94,61.3,MODERATE
0.3848,0.277,2223.58,855.73,378.93,1234.66,55.5,MODERATE
0.2126,0.277,2223.58,472.82,485.0,957.82,43.1,LOW
0.5742,0.277,2223.58,1276.72,262.3,1539.03,69.2,HIGH
0.6458,0.277,2223.58,1435.99,218.18,1654.17,74.4,CRITICAL
0.5533,0.277,2223.58,1230.3,275.16,1505.46,67.7,HIGH
0.422,0.277,2223.58,938.37,356.03,1294.41,58.2,MODERATE
0.587,0.277,2223.58,1305.25,254.4,1559.65,70.1,HIGH
0.5094,0.277,2223.58,1132.65,302.22,1434.86,64.5,MODERATE
0.355,0.277,2223.58,789.37,397.31,1186.68,53.4,LOW
0.4616,0.277,2223.58,1026.31,331.67,1357.99,61.1,MODERATE
0.537,0.277,2223.58,1193.97,285.23,1479.2,66.5,HIGH
0.5135,0.277,2223.58,1141.81,299.68,1441.48,64.8,MODERATE
0.4032,0.277,2223.58,896.64,367.59,1264.24,56.9,MODERATE
0.4171,0.277,2223.58,927.37,359.08,1286.45,57.9,MODERATE
0.4686,0.277,2223.58,1042.01,327.32,1369.33,61.6,MODERATE
0.544,0.277,2223.58,1209.59,280.9,1490.49,67.0,HIGH
0.4472,0.277,2223.58,994.35,340.53,1334.88,60.0,MODERATE
0.4848,0.277,2223.58,1077.93,317.37,1395.3,62.8,MODERATE
0.5731,0.277,2223.58,1274.3,262.97,1537.28,69.1,HIGH
0.3912,0.277,2223.58,869.94,374.99,1244.93,56.0,MODERATE
0.5135,0.277,2223.58,1141.87,299.66,1441.53,64.8,MODERATE
0.5652,0.277,2223.58,1256.7,267.85,1524.55,68.6,HIGH
0.3505,0.277,2223.58,779.41,400.07,1179.48,53.0,LOW
0.6179,0.277,2223.58,1374.05,235.34,1609.39,72.4,CRITICAL
0.5009,0.277,2223.58,1113.71,307.46,1421.17,63.9,MODERATE
0.3879,0.277,2223.58,862.51,377.05,1239.56,55.7,MODERATE
0.4561,0.277,2223.58,1014.28,335.01,1349.29,60.7,MODERATE
0.3204,0.277,2223.58,712.33,418.65,1130.98,50.9,LOW
0.4401,0.277,2223.58,978.6,344.89,1323.49,59.5,MODERATE
0.4301,0.277,2223.58,956.42,351.03,1307.45,58.8,MODERATE
0.5319,0.277,2223.58,1182.61,288.37,1470.99,66.2,HIGH
0.3834,0.277,2223.58,852.62,379.79,1232.41,55.4,MODERATE
0.4786,0.277,2223.58,1064.1,321.2,1385.31,62.3,MODERATE
0.6176,0.277,2223.58,1373.35,235.54,1608.88,72.4,CRITICAL
0.5202,0.277,2223.58,1156.77,295.53,1452.3,65.3,HIGH
0.5988,0.277,2223.58,1331.41,247.15,1578.56,71.0,HIGH
0.4151,0.277,2223.58,923.05,360.28,1283.33,57.7,MODERATE
0.5136,0.277,2223.58,1141.95,299.64,1441.59,64.8,MODERATE
0.4353,0.277,2223.58,967.92,347.85,1315.77,59.2,MODERATE
0.4549,0.277,2223.58,1011.49,335.78,1347.27,60.6,MODERATE
0.4832,0.277,2223.58,1074.52,318.32,1392.84,62.6,MODERATE
0.5395,0.277,2223.58,1199.6,283.67,1483.27,66.7,HIGH
0.4969,0.277,2223.58,1104.84,309.92,1414.76,63.6,MODERATE
0.2943,0.277,2223.58,654.43,434.69,1089.12,49.0,LOW
0.508,0.277,2223.58,1129.65,303.05,1432.69,64.4,MODERATE
0.4871,0.277,2223.58,1083.09,315.94,1399.03,62.9,MODERATE
0.3623,0.277,2223.58,805.6,392.82,1198.41,53.9,LOW
0.4095,0.277,2223.58,910.63,363.72,1274.35,57.3,MODERATE
0.4967,0.277,2223.58,1104.56,310.0,1414.55,63.6,MODERATE
0.3208,0.277,2223.58,713.43,418.35,1131.78,50.9,LOW
0.4728,0.277,2223.58,1051.42,324.72,1376.14,61.9,MODERATE
0.5283,0.277,2223.58,1174.8,290.54,1465.34,65.9,HIGH
0.4308,0.277,2223.58,957.87,350.63,1308.5,58.8,MODERATE
0.4395,0.277,2223.58,977.24,345.27,1322.51,59.5,MODERATE
0.3174,0.277,2223.58,705.76,420.47,1126.23,50.6,LOW
0.6663,0.277,2223.58,1481.49,205.58,1687.07,75.9,CRITICAL
0.4439,0.277,2223.58,987.0,342.56,1329.56,59.8,MODERATE
0.6761,0.277,2223.58,1503.31,199.53,1702.84,76.6,CRITICAL
0.5267,0.277,2223.58,1171.2,291.54,1462.73,65.8,HIGH
0.3068,0.277,2223.58,682.28,426.98,1109.26,49.9,LOW
0.5826,0.277,2223.58,1295.53,257.09,1552.62,69.8,HIGH
0.3783,0.277,2223.58,841.14,382.97,1224.11,55.1,MODERATE
0.257,0.277,2223.58,571.47,457.67,1029.15,46.3,LOW
0.3862,0.277,2223.58,858.74,378.09,1236.84,55.6,MODERATE
0.5449,0.277,2223.58,1211.57,280.35,1491.93,67.1,HIGH
0.5824,0.277,2223.58,1294.97,257.25,1552.22,69.8,HIGH
0.4813,0.277,2223.58,1070.27,319.5,1389.76,62.5,MODERATE
0.5644,0.277,2223.58,1254.97,268.33,1523.3,68.5,HIGH
0.1756,0.277,2223.58,390.55,507.79,898.34,40.4,LOW
0.4366,0.277,2223.58,970.87,347.03,1317.9,59.3,MODERATE
0.4415,0.277,2223.58,981.79,344.01,1325.8,59.6,MODERATE
0.5965,0.277,2223.58,1326.28,248.57,1574.85,70.8,HIGH
0.5191,0.277,2223.58,1154.3,296.22,1450.52,65.2,HIGH
0.3318,0.277,2223.58,737.74,411.62,1149.35,51.7,LOW
0.5541,0.277,2223.58,1232.06,274.67,1506.74,67.8,HIGH
0.4138,0.277,2223.58,920.02,361.12,1281.14,57.6,MODERATE
0.4563,0.277,2223.58,1014.64,334.91,1349.54,60.7,MODERATE
0.3592,0.277,2223.58,798.78,394.7,1193.49,53.7,LOW
0.58,0.277,2223.58,1289.77,258.69,1548.46,69.6,HIGH
0.4408,0.277,2223.58,980.16,344.46,1324.62,59.6,MODERATE
0.3028,0.277,2223.58,673.28,429.47,1102.75,49.6,LOW
0.416,0.277,2223.58,924.91,359.76,1284.68,57.8,MODERATE
0.4411,0.277,2223.58,980.82,344.28,1325.09,59.6,MODERATE
0.5674,0.277,2223.58,1261.55,266.5,1528.06,68.7,HIGH
0.639,0.277,2223.58,1420.87,222.37,1643.24,73.9,CRITICAL
0.5513,0.277,2223.58,1225.77,276.42,1502.19,67.6,HIGH
0.7193,0.277,2223.58,1599.38,172.92,1772.3,79.7,CRITICAL
0.4295,0.277,2223.58,955.0,351.43,1306.43,58.8,MODERATE
0.5516,0.277,2223.58,1226.59,276.19,1502.78,67.6,HIGH
0.3116,0.277,2223.58,692.83,424.05,1116.89,50.2,LOW
0.4538,0.277,2223.58,1009.17,336.42,1345.59,60.5,MODERATE
0.633,0.277,2223.58,1407.48,226.08,1633.56,73.5,CRITICAL
0.5346,0.277,2223.58,1188.65,286.7,1475.35,66.4,HIGH
0.5893,0.277,2223.58,1310.46,252.96,1563.41,70.3,HIGH
0.5016,0.277,2223.58,1115.25,307.03,1422.29,64.0,MODERATE
0.4314,0.277,2223.58,959.19,350.27,1309.46,58.9,MODERATE
0.5594,0.277,2223.58,1243.87,271.4,1515.27,68.1,HIGH
0.43,0.277,2223.58,956.1,351.12,1307.22,58.8,MODERATE
0.4503,0.277,2223.58,1001.31,338.6,1339.91,60.3,MODERATE
0.5688,0.277,2223.58,1264.68,265.64,1530.32,68.8,HIGH
0.5588,0.277,2223.58,1242.65,271.74,1514.39,68.1,HIGH
0.495,0.277,2223.58,1100.72,311.06,1411.78,63.5,MODERATE
0.5194,0.277,2223.58,1154.87,296.06,1450.93,65.3,HIGH
0.3509,0.277,2223.58,780.27,399.83,1180.1,53.1,LOW
0.5474,0.277,2223.58,1217.16,278.8,1495.96,67.3,HIGH
0.5654,0.277,2223.58,1257.31,267.68,1524.99,68.6,HIGH
0.4616,0.277,2223.58,1026.49,331.62,1358.11,61.1,MODERATE
0.4012,0.277,2223.58,892.2,368.82,1261.03,56.7,MODERATE
0.6018,0.277,2223.58,1338.14,245.29,1583.43,71.2,HIGH
0.6127,0.277,2223.58,1362.4,238.57,1600.97,72.0,HIGH
0.5185,0.277,2223.58,1152.96,296.59,1449.55,65.2,HIGH
0.4613,0.277,2223.58,1025.79,331.82,1357.61,61.1,MODERATE
0.4845,0.277,2223.58,1077.32,317.54,1394.87,62.7,MODERATE
0.5401,0.277,2223.58,1200.94,283.3,1484.24,66.7,HIGH
0.5163,0.277,2223.58,1148.07,297.94,1446.01,65.0,HIGH
0.4486,0.277,2223.58,997.48,339.66,1337.14,60.1,MODERATE
0.5117,0.277,2223.58,1137.73,300.81,1438.54,64.7,MODERATE
0.259,0.277,2223.58,575.86,456.46,1032.32,46.4,LOW
0.5824,0.277,2223.58,1295.06,257.22,1552.28,69.8,HIGH
0.355,0.277,2223.58,789.41,397.3,1186.71,53.4,LOW
0.5542,0.277,2223.58,1232.23,274.63,1506.86,67.8,HIGH
0.6153,0.277,2223.58,1368.26,236.95,1605.2,72.2,CRITICAL
0.6522,0.277,2223.58,1450.19,214.25,1664.44,74.9,CRITICAL
0.5913,0.277,2223.58,1314.81,251.75,1566.56,70.5,HIGH
0.435,0.277,2223.58,967.27,348.03,1315.3,59.2,MODERATE
0.142,0.277,2223.58,315.74,528.52,844.26,38.0,LOW
0.5676,0.277,2223.58,1262.07,266.36,1528.43,68.7,HIGH
0.5045,0.277,2223.58,1121.7,305.25,1426.95,64.2,MODERATE
0.3278,0.277,2223.58,728.99,414.04,1143.03,51.4,LOW
0.518,0.277,2223.58,1151.86,296.89,1448.75,65.2,HIGH
0.5036,0.277,2223.58,1119.79,305.78,1425.56,64.1,MODERATE
0.5043,0.277,2223.58,1121.42,305.33,1426.74,64.2,MODERATE
0.5269,0.277,2223.58,1171.66,291.41,1463.07,65.8,HIGH
0.6866,0.277,2223.58,1526.7,193.05,1719.75,77.3,CRITICAL
0.5388,0.277,2223.58,1198.06,284.09,1482.15,66.7,HIGH
0.4643,0.277,2223.58,1032.33,330.0,1362.34,61.3,MODERATE
0.5121,0.277,2223.58,1138.7,300.54,1439.24,64.7,MODERATE
0.1924,0.277,2223.58,427.72,497.5,925.22,41.6,LOW
0.4804,0.277,2223.58,1068.24,320.06,1388.3,62.4,MODERATE
0.2974,0.277,2223.58,661.38,432.77,1094.15,49.2,LOW
0.5603,0.277,2223.58,1245.84,270.86,1516.7,68.2,HIGH
0.4223,0.277,2223.58,939.08,355.84,1294.92,58.2,MODERATE
0.6524,0.277,2223.58,1450.68,214.11,1664.79,74.9,CRITICAL
0.4152,0.277,2223.58,923.22,360.23,1283.45,57.7,MODERATE
0.5544,0.277,2223.58,1232.74,274.49,1507.23,67.8,HIGH
0.6886,0.277,2223.58,1531.18,191.81,1722.99,77.5,CRITICAL
0.4239,0.277,2223.58,942.49,354.89,1297.39,58.3,MODERATE
0.5573,0.277,2223.58,1239.26,272.68,1511.94,68.0,HIGH
0.5623,0.277,2223.58,1250.34,269.61,1519.95,68.4,HIGH
0.4447,0.277,2223.58,988.85,342.05,1330.9,59.9,MODERATE
0.3198,0.277,2223.58,711.02,419.02,1130.04,50.8,LOW
0.5405,0.277,2223.58,1201.83,283.05,1484.88,66.8,HIGH
0.5866,0.277,2223.58,1304.37,254.64,1559.01,70.1,HIGH
0.5069,0.277,2223.58,1127.2,303.72,1430.92,64.4,MODERATE
0.6103,0.277,2223.58,1357.0,240.06,1597.07,71.8,HIGH
0.484,0.277,2223.58,1076.25,317.84,1394.09,62.7,MODERATE
0.452,0.277,2223.58,1005.17,337.53,1342.7,60.4,MODERATE
0.4588,0.277,2223.58,1020.08,333.4,1353.48,60.9,MODERATE
0.4204,0.277,2223.58,934.87,357.01,1291.87,58.1,MODERATE
0.5463,0.277,2223.58,1214.74,279.47,1494.21,67.2,HIGH
0.5376,0.277,2223.58,1195.33,284.85,1480.18,66.6,HIGH
0.4885,0.277,2223.58,1086.22,315.08,1401.29,63.0,MODERATE
0.4309,0.277,2223.58,958.22,350.54,1308.75,58.9,MODERATE
0.4902,0.277,2223.58,1089.99,314.03,1404.02,63.1,MODERATE
0.5985,0.277,2223.58,1330.73,247.34,1578.07,71.0,HIGH
0.4454,0.277,2223.58,990.34,341.64,1331.98,59.9,MODERATE
0.4946,0.277,2223.58,1099.86,311.3,1411.16,63.5,MODERATE
0.5072,0.277,2223.58,1127.72,303.58,1431.3,64.4,MODERATE
0.4797,0.277,2223.58,1066.72,320.48,1387.2,62.4,MODERATE
0.3257,0.277,2223.58,724.27,415.35,1139.62,51.3,LOW
0.5,0.277,2223.58,1111.87,307.97,1419.84,63.9,MODERATE
0.6251,0.277,2223.58,1390.04,230.91,1620.95,72.9,CRITICAL
0.4711,0.277,2223.58,1047.53,325.8,1373.32,61.8,MODERATE
0.3403,0.277,2223.58,756.69,406.37,1163.05,52.3,LOW
0.5812,0.277,2223.58,1292.41,257.96,1550.36,69.7,HIGH
0.3784,0.277,2223.58,841.35,382.91,1224.26,55.1,MODERATE
0.4612,0.277,2223.58,1025.5,331.9,1357.4,61.0,MODERATE
0.5497,0.277,2223.58,1222.26,277.39,1499.65,67.4,HIGH
0.6074,0.277,2223.58,1350.5,241.86,1592.37,71.6,HIGH
0.3959,0.277,2223.58,880.3,372.12,1252.42,56.3,MODERATE
0.6577,0.277,2223.58,1462.42,210.86,1673.28,75.3,CRITICAL
0.4703,0.277,2223.58,1045.83,326.27,1372.09,61.7,MODERATE
0.5268,0.277,2223.58,1171.32,291.5,1462.82,65.8,HIGH
0.5833,0.277,2223.58,1297.07,256.67,1553.74,69.9,HIGH
0.5581,0.277,2223.58,1240.99,272.2,1513.19,68.1,HIGH
0.5327,0.277,2223.58,1184.54,287.84,1472.38,66.2,HIGH
0.4002,0.277,2223.58,889.89,369.47,1259.35,56.6,MODERATE
0.4695,0.277,2223.58,1044.04,326.76,1370.8,61.6,MODERATE
0.5391,0.277,2223.58,1198.81,283.89,1482.7,66.7,HIGH
0.6595,0.277,2223.58,1466.52,209.72,1676.25,75.4,CRITICAL
0.3437,0.277,2223.58,764.23,404.28,1168.5,52.6,LOW
0.4598,0.277,2223.58,1022.37,332.76,1355.14,60.9,MODERATE
0.4702,0.277,2223.58,1045.57,326.34,1371.91,61.7,MODERATE
0.4467,0.277,2223.58,993.3,340.82,1334.11,60.0,MODERATE
0.391,0.277,2223.58,869.41,375.14,1244.55,56.0,MODERATE
0.5485,0.277,2223.58,1219.68,278.1,1497.79,67.4,HIGH
0.6882,0.277,2223.58,1530.37,192.04,1722.41,77.5,CRITICAL
0.6907,0.277,2223.58,1535.89,190.51,1726.4,77.6,CRITICAL
0.4355,0.277,2223.58,968.45,347.7,1316.15,59.2,MODERATE
0.4121,0.277,2223.58,916.25,362.16,1278.41,57.5,MODERATE
0.2338,0.277,2223.58,519.96,471.94,991.91,44.6,LOW
0.5195,0.277,2223.58,1155.11,295.99,1451.1,65.3,HIGH
0.5068,0.277,2223.58,1126.99,303.78,1430.77,64.3,MODERATE
0.5832,0.277,2223.58,1296.77,256.75,1553.52,69.9,HIGH
0.5034,0.277,2223.58,1119.39,305.89,1425.28,64.1,MODERATE
0.4219,0.277,2223.58,938.13,356.1,1294.23,58.2,MODERATE
0.2028,0.277,2223.58,450.89,491.08,941.97,42.4,LOW
0.5245,0.277,2223.58,1166.34,292.88,1459.22,65.6,HIGH
0.5014,0.277,2223.58,1114.82,307.15,1421.98,63.9,MODERATE
0.4982,0.277,2223.58,1107.78,309.1,1416.88,63.7,MODERATE
0.6392,0.277,2223.58,1421.29,222.26,1643.54,73.9,CRITICAL
0.3933,0.277,2223.58,874.64,373.69,1248.33,56.1,MODERATE
0.6834,0.277,2223.58,1519.51,195.05,1714.55,77.1,CRITICAL
0.4838,0.277,2223.58,1075.74,317.98,1393.72,62.7,MODERATE
0.4258,0.277,2223.58,946.84,353.69,1300.53,58.5,MODERATE
0.5003,0.277,2223.58,1112.37,307.83,1420.2,63.9,MODERATE
0.4553,0.277,2223.58,1012.44,335.52,1347.95,60.6,MODERATE
0.4989,0.277,2223.58,1109.37,308.66,1418.03,63.8,MODERATE
0.4517,0.277,2223.58,1004.47,337.72,1342.19,60.4,MODERATE
0.4196,0.277,2223.58,933.06,357.51,1290.56,58.0,MODERATE
0.4933,0.277,2223.58,1096.88,312.12,1409.01,63.4,MODERATE
0.5403,0.277,2223.58,1201.51,283.14,1484.65,66.8,HIGH
0.3855,0.277,2223.58,857.22,378.52,1235.73,55.6,MODERATE
0.2739,0.277,2223.58,609.11,447.25,1056.36,47.5,LOW
0.6219,0.277,2223.58,1382.92,232.88,1615.8,72.7,CRITICAL
0.471,0.277,2223.58,1047.35,325.84,1373.2,61.8,MODERATE
0.6437,0.277,2223.58,1431.25,219.5,1650.74,74.2,CRITICAL
0.4974,0.277,2223.58,1105.99,309.6,1415.59,63.7,MODERATE
0.4832,0.277,2223.58,1074.43,318.34,1392.78,62.6,MODERATE
0.4675,0.277,2223.58,1039.43,328.04,1367.47,61.5,MODERATE
0.601,0.277,2223.58,1336.45,245.76,1582.21,71.2,HIGH
0.4909,0.277,2223.58,1091.66,313.57,1405.23,63.2,MODERATE
0.4684,0.277,2223.58,1041.44,327.48,1368.92,61.6,MODERATE
0.4779,0.277,2223.58,1062.71,321.59,1384.3,62.3,MODERATE
0.6752,0.277,2223.58,1501.47,200.04,1701.51,76.5,CRITICAL
0.5409,0.277,2223.58,1202.65,282.82,1485.48,66.8,HIGH
0.4697,0.277,2223.58,1044.36,326.67,1371.03,61.7,MODERATE
0.3402,0.277,2223.58,756.45,406.43,1162.88,52.3,LOW
0.7287,0.277,2223.58,1620.27,167.13,1787.4,80.4,CRITICAL
0.4763,0.277,2223.58,1059.07,322.6,1381.67,62.1,MODERATE
0.4799,0.277,2223.58,1067.14,320.36,1387.5,62.4,MODERATE
0.5051,0.277,2223.58,1123.06,304.87,1427.93,64.2,MODERATE
0.4578,0.277,2223.58,1017.89,334.01,1351.9,60.8,MODERATE
0.5261,0.277,2223.58,1169.82,291.92,1461.74,65.7,HIGH
0.4821,0.277,2223.58,1071.89,319.05,1390.94,62.6,MODERATE
0.5912,0.277,2223.58,1314.55,251.82,1566.37,70.4,HIGH
0.4509,0.277,2223.58,1002.71,338.21,1340.92,60.3,MODERATE
0.5042,0.277,2223.58,1121.16,305.4,1426.56,64.2,MODERATE
0.6625,0.277,2223.58,1473.14,207.89,1681.03,75.6,CRITICAL
0.382,0.277,2223.58,849.4,380.68,1230.08,55.3,MODERATE
0.4849,0.277,2223.58,1078.28,317.28,1395.56,62.8,MODERATE
0.5277,0.277,2223.58,1173.45,290.91,1464.36,65.9,HIGH
0.4343,0.277,2223.58,965.75,348.45,1314.2,59.1,MODERATE
0.405,0.277,2223.58,900.55,366.51,1267.06,57.0,MODERATE
0.421,0.277,2223.58,936.08,356.67,1292.75,58.1,MODERATE
0.5303,0.277,2223.58,1179.18,289.32,1468.51,66.0,HIGH
0.507,0.277,2223.58,1127.42,303.66,1431.08,64.4,MODERATE
0.7028,0.277,2223.58,1562.72,183.08,1745.79,78.5,CRITICAL
0.4991,0.277,2223.58,1109.8,308.54,1418.34,63.8,MODERATE
0.5096,0.277,2223.58,1133.21,302.06,1435.27,64.5,MODERATE
0.5178,0.277,2223.58,1151.35,297.03,1448.38,65.1,HIGH
0.4976,0.277,2223.58,1106.43,309.48,1415.91,63.7,MODERATE
0.3263,0.277,2223.58,725.54,414.99,1140.54,51.3,LOW
0.3703,0.277,2223.58,823.29,387.91,1211.2,54.5,LOW
0.5039,0.277,2223.58,1120.53,305.57,1426.1,64.1,MODERATE
0.4449,0.277,2223.58,989.28,341.93,1331.21,59.9,MODERATE
0.5878,0.277,2223.58,1307.09,253.89,1560.98,70.2,HIGH
0.4688,0.277,2223.58,1042.5,327.19,1369.69,61.6,MODERATE
0.2957,0.277,2223.58,657.57,433.82,1091.39,49.1,LOW
0.5599,0.277,2223.58,1244.95,271.1,1516.05,68.2,HIGH
0.1948,0.277,2223.58,433.17,495.99,929.16,41.8,LOW
0.6387,0.277,2223.58,1420.13,222.58,1642.7,73.9,CRITICAL
0.4709,0.277,2223.58,1047.03,325.93,1372.96,61.7,MODERATE
0.4902,0.277,2223.58,1089.96,314.04,1404.0,63.1,MODERATE
0.4036,0.277,2223.58,897.36,367.39,1264.76,56.9,MODERATE
0.4355,0.277,2223.58,968.29,347.75,1316.04,59.2,MODERATE
0.4915,0.277,2223.58,1092.9,313.23,1406.13,63.2,MODERATE
0.7023,0.277,2223.58,1561.56,183.4,1744.96,78.5,CRITICAL
0.4958,0.277,2223.58,1102.39,310.6,1412.99,63.5,MODERATE
0.2374,0.277,2223.58,527.92,469.74,997.66,44.9,LOW
0.4131,0.277,2223.58,918.47,361.55,1280.01,57.6,MODERATE
0.5891,0.277,2223.58,1309.88,253.12,1563.0,70.3,HIGH
0.5016,0.277,2223.58,1115.46,306.98,1422.43,64.0,MODERATE
0.4806,0.277,2223.58,1068.76,319.91,1388.67,62.5,MODERATE
0.4033,0.277,2223.58,896.66,367.59,1264.25,56.9,MODERATE
0.5499,0.277,2223.58,1222.83,277.23,1500.06,67.5,HIGH
0.5042,0.277,2223.58,1121.08,305.42,1426.5,64.2,MODERATE
0.3997,0.277,2223.58,888.87,369.75,1258.62,56.6,MODERATE
0.4963,0.277,2223.58,1103.47,310.3,1413.77,63.6,MODERATE
0.6328,0.277,2223.58,1407.04,226.2,1633.24,73.5,CRITICAL
0.4627,0.277,2223.58,1028.78,330.99,1359.77,61.2,MODERATE
0.338,0.277,2223.58,751.64,407.76,1159.4,52.1,LOW
0.4274,0.277,2223.58,950.28,352.74,1303.02,58.6,MODERATE
0.5637,0.277,2223.58,1253.52,268.73,1522.25,68.5,HIGH
0.3674,0.277,2223.58,816.85,389.7,1206.55,54.3,LOW
0.4452,0.277,2223.58,989.92,341.75,1331.68,59.9,MODERATE
0.5265,0.277,2223.58,1170.62,291.7,1462.32,65.8,HIGH
0.3474,0.277,2223.58,772.43,402.0,1174.44,52.8,LOW
0.5656,0.277,2223.58,1257.72,267.57,1525.29,68.6,HIGH
0.2569,0.277,2223.58,571.15,457.76,1028.92,46.3,LOW
0.5163,0.277,2223.58,1148.14,297.92,1446.06,65.0,HIGH
0.5673,0.277,2223.58,1261.48,266.52,1528.01,68.7,HIGH
0.5576,0.277,2223.58,1239.91,272.5,1512.41,68.0,HIGH
0.4337,0.277,2223.58,964.37,348.83,1313.2,59.1,MODERATE
0.3434,0.277,2223.58,763.5,404.48,1167.98,52.5,LOW
0.543,0.277,2223.58,1207.41,281.5,1488.92,67.0,HIGH
0.6238,0.277,2223.58,1387.02,231.75,1618.77,72.8,CRITICAL
0.406,0.277,2223.58,902.75,365.9,1268.65,57.1,MODERATE
0.5007,0.277,2223.58,1113.45,307.53,1420.98,63.9,MODERATE
0.4835,0.277,2223.58,1075.2,318.13,1393.33,62.7,MODERATE
0.5411,0.277,2223.58,1203.16,282.68,1485.84,66.8,HIGH
0.2636,0.277,2223.58,586.16,453.61,1039.76,46.8,LOW
0.4831,0.277,2223.58,1074.15,318.42,1392.57,62.6,MODERATE
0.5271,0.277,2223.58,1172.06,291.3,1463.36,65.8,HIGH
0.4647,0.277,2223.58,1033.25,329.75,1363.0,61.3,MODERATE
0.6695,0.277,2223.58,1488.69,203.58,1692.27,76.1,CRITICAL
0.5278,0.277,2223.58,1173.55,290.89,1464.43,65.9,HIGH
0.5446,0.277,2223.58,1211.0,280.51,1491.51,67.1,HIGH
0.4942,0.277,2223.58,1098.95,311.55,1410.5,63.4,MODERATE
0.3075,0.277,2223.58,683.65,426.6,1110.25,49.9,LOW
0.4407,0.277,2223.58,979.96,344.51,1324.47,59.6,MODERATE
0.4941,0.277,2223.58,1098.56,311.66,1410.22,63.4,MODERATE
0.7499,0.277,2223.58,1667.51,154.04,1821.56,81.9,CRITICAL
0.516,0.277,2223.58,1147.38,298.13,1445.51,65.0,HIGH
0.4015,0.277,2223.58,892.75,368.67,1261.42,56.7,MODERATE
0.5038,0.277,2223.58,1120.29,305.64,1425.93,64.1,MODERATE
0.4458,0.277,2223.58,991.36,341.35,1332.72,59.9,MODERATE
0.4028,0.277,2223.58,895.72,367.85,1263.57,56.8,MODERATE
0.5642,0.277,2223.58,1254.53,268.45,1522.98,68.5,HIGH
0.3992,0.277,2223.58,887.74,370.06,1257.8,56.6,MODERATE
0.7021,0.277,2223.58,1561.27,183.48,1744.74,78.5,CRITICAL
0.458,0.277,2223.58,1018.44,333.85,1352.29,60.8,MODERATE
